,Date,ElapsedDay,mean_wtemp
838,2010/4/17,838,14.75881944
839,2010/4/18,839,14.80076389
840,2010/4/19,840,14.93958333
841,2010/4/20,841,15.25527778
842,2010/4/21,842,15.94763889
843,2010/4/22,843,16.10194444
844,2010/4/23,844,15.40263889
845,2010/4/24,845,15.96743056
846,2010/4/25,846,16.73798611
847,2010/4/26,847,16.93416667
848,2010/4/27,848,16.42631944
849,2010/4/28,849,16.50791667
850,2010/4/29,850,17.38048611
851,2010/4/30,851,16.87347222
852,2010/5/1,852,16.93284722
853,2010/5/2,853,17.18340278
854,2010/5/3,854,17.375
855,2010/5/4,855,17.97020833
856,2010/5/5,856,18.26145833
857,2010/5/6,857,18.38333333
858,2010/5/7,858,17.809375
859,2010/5/8,859,18.13692308
860,2010/5/9,860,18.58083333
861,2010/5/10,861,18.94555556
862,2010/5/11,862,18.55388889
863,2010/5/12,863,18.43256944
864,2010/5/13,864,18.30251748
865,2010/5/14,865,17.87791667
866,2010/5/15,866,17.96381944
867,2010/5/16,867,18.20479167
868,2010/5/17,868,18.34277778
869,2010/5/18,869,18.18020833
870,2010/5/19,870,17.58854167
871,2010/5/20,871,17.95659722
872,2010/5/21,872,19.37020833
873,2010/5/22,873,19.96173611
874,2010/5/23,874,19.16395833
875,2010/5/24,875,18.57756944
876,2010/5/25,876,18.68
877,2010/5/26,877,18.74263889
878,2010/5/27,878,19.13208333
879,2010/5/28,879,19.37368056
880,2010/5/29,880,18.61486111
881,2010/5/30,881,18.02555556
882,2010/5/31,882,18.25590278
883,2010/6/1,883,18.78881944
884,2010/6/2,884,18.97402778
885,2010/6/3,885,19.53298611
886,2010/6/4,886,19.78854167
887,2010/6/5,887,20.20951389
888,2010/6/6,888,20.71618056
889,2010/6/7,889,20.98243056
890,2010/6/8,890,21.02673611
891,2010/6/9,891,21.00895833
892,2010/6/10,892,21.291875
893,2010/6/11,893,21.10541667
894,2010/6/12,894,21.67638889
895,2010/6/13,895,21.77347222
896,2010/6/14,896,21.29541667
897,2010/6/15,897,21.595
898,2010/6/16,898,22.01097222
899,2010/6/17,899,22.58881944
900,2010/6/18,900,22.73611111
901,2010/6/19,901,21.981875
902,2010/6/20,902,21.81854167
903,2010/6/21,903,21.30993056
904,2010/6/22,904,22.23375
905,2010/6/23,905,21.29708333
906,2010/6/24,906,21.69993056
907,2010/6/25,907,22.27333333
908,2010/6/26,908,21.99916667
909,2010/6/27,909,21.19652778
910,2010/6/28,910,22.30055556
911,2010/6/29,911,22.85847222
912,2010/6/30,912,23.87520833
913,2010/7/1,913,24.42305556
914,2010/7/2,914,24.96277778
915,2010/7/3,915,23.97701389
916,2010/7/4,916,24.66354167
917,2010/7/5,917,25.14888889
918,2010/7/6,918,25.16284722
919,2010/7/7,919,24.56298611
920,2010/7/8,920,24.20375
921,2010/7/9,921,24.15875
922,2010/7/10,922,22.63840278
923,2010/7/11,923,23.11666667
924,2010/7/12,924,22.14298611
925,2010/7/13,925,22.20986111
926,2010/7/14,926,22.11979167
927,2010/7/15,927,21.71597222
928,2010/7/16,928,22.30215278
929,2010/7/17,929,22.82034722
930,2010/7/18,930,23.47347222
931,2010/7/19,931,23.93583333
932,2010/7/20,932,24.37680556
933,2010/7/21,933,25.10708333
934,2010/7/22,934,26.29583333
935,2010/7/23,935,26.68534722
936,2010/7/24,936,26.55506944
937,2010/7/25,937,26.45319444
938,2010/7/26,938,26.84569444
939,2010/7/27,939,26.77986111
940,2010/7/28,940,25.12729167
941,2010/7/29,941,23.91222222
942,2010/7/30,942,25.42277778
943,2010/7/31,943,26.27395833
944,2010/8/1,944,27.62618056
945,2010/8/2,945,27.13041667
946,2010/8/3,946,26.37458333
947,2010/8/4,947,27.09388889
948,2010/8/5,948,26.30229167
949,2010/8/6,949,27.18458333
950,2010/8/7,950,27.32868056
951,2010/8/8,951,27.64527778
952,2010/8/9,952,26.94152778
953,2010/8/10,953,27.20798611
954,2010/8/11,954,27.34333333
955,2010/8/12,955,26.12680556
956,2010/8/13,956,26.83013889
957,2010/8/14,957,26.22493056
958,2010/8/15,958,24.79618056
959,2010/8/16,959,25.85979167
960,2010/8/17,960,26.59923611
961,2010/8/18,961,27.28847222
962,2010/8/19,962,27.88256944
963,2010/8/20,963,28.26263889
964,2010/8/21,964,28.48784722
965,2010/8/22,965,28.56583333
966,2010/8/23,966,28.95944444
967,2010/8/24,967,28.719375
968,2010/8/25,968,28.25493056
969,2010/8/26,969,28.02888889
970,2010/8/27,970,28.18583333
971,2010/8/28,971,28.12048611
972,2010/8/29,972,28.13986111
973,2010/8/30,973,28.36743056
974,2010/8/31,974,28.46263889
975,2010/9/1,975,28.430625
976,2010/9/2,976,28.33965278
977,2010/9/3,977,28.14625
978,2010/9/4,978,28.03840278
979,2010/9/5,979,27.75006944
980,2010/9/6,980,26.55430556
981,2010/9/7,981,25.15166667
982,2010/9/8,982,24.53076389
983,2010/9/9,983,24.54486111
984,2010/9/10,984,25.01472222
985,2010/9/11,985,25.36819444
986,2010/9/12,986,24.94638889
987,2010/9/13,987,25.979375
988,2010/9/14,988,26.29486111
989,2010/9/15,989,25.65652778
990,2010/9/16,990,25.65777778
991,2010/9/17,991,25.50229167
992,2010/9/18,992,25.92944444
993,2010/9/19,993,26.03152778
994,2010/9/20,994,26.22854167
995,2010/9/21,995,26.24138889
996,2010/9/22,996,26.36465278
997,2010/9/23,997,26.13111111
998,2010/9/24,998,24.36347222
999,2010/9/25,999,24.89569444
1000,2010/9/26,1000,24.71291667
1001,2010/9/27,1001,24.42458333
1002,2010/9/28,1002,23.19555556
1003,2010/9/29,1003,23.41402778
1004,2010/9/30,1004,23.66701389
1005,2010/10/1,1005,23.56465278
1006,2010/10/2,1006,23.53416667
1007,2010/10/3,1007,23.34770833
1008,2010/10/4,1008,23.17361111
1009,2010/10/5,1009,23.24909722
1010,2010/10/6,1010,23.16305556
1011,2010/10/7,1011,22.825
1012,2010/10/8,1012,23.30979167
1013,2010/10/9,1013,22.82805556
1014,2010/10/10,1014,22.34777778
1015,2010/10/11,1015,22.71395833
1016,2010/10/12,1016,23.01340278
1017,2010/10/13,1017,23.24743056
1018,2010/10/14,1018,22.99069444
1019,2010/10/15,1019,23.183125
1020,2010/10/16,1020,23.02736111
1021,2010/10/17,1021,23.10979167
1022,2010/10/18,1022,22.72104167
1023,2010/10/19,1023,22.52472222
1024,2010/10/20,1024,23.01340278
1025,2010/10/21,1025,22.801875
1026,2010/10/22,1026,22.58097222
1027,2010/10/23,1027,22.40715278
1028,2010/10/24,1028,21.73048611
1029,2010/10/25,1029,21.71034722
1030,2010/10/26,1030,21.89895833
1031,2010/10/27,1031,21.35652778
1032,2010/10/28,1032,21.59270833
1033,2010/10/29,1033,20.63902778
1034,2010/10/30,1034,21.23173611
1035,2010/10/31,1035,20.87618056
1036,2010/11/1,1036,21.59743056
1037,2010/11/2,1037,22.70354167
1038,2010/11/3,1038,21.83673611
1039,2010/11/4,1039,21.41770833
1040,2010/11/5,1040,21.99465278
1041,2010/11/6,1041,22.06805556
1042,2010/11/7,1042,22.21083333
1043,2010/11/8,1043,22.31493056
1044,2010/11/9,1044,22.19520833
1045,2010/11/10,1045,21.71090278
1046,2010/11/11,1046,21.47423611
1047,2010/11/12,1047,20.94944444
1048,2010/11/13,1048,20.783125
1049,2010/11/14,1049,20.84527778
1050,2010/11/15,1050,20.55291667
1051,2010/11/16,1051,19.72645833
1052,2010/11/17,1052,19.99319444
1053,2010/11/18,1053,19.43916667
1054,2010/11/19,1054,19.465
1055,2010/11/20,1055,18.97097222
1056,2010/11/21,1056,18.76861111
1057,2010/11/22,1057,19.00493056
1058,2010/11/23,1058,19.098125
1059,2010/11/24,1059,18.9475
1060,2010/11/25,1060,19.66506944
1061,2010/11/26,1061,19.63513889
1062,2010/11/27,1062,20.07118056
1063,2010/11/28,1063,20.49333333
1064,2010/11/29,1064,20.63736111
1065,2010/11/30,1065,20.32597222
1066,2010/12/1,1066,20.06270833
1067,2010/12/2,1067,20.201875
1068,2010/12/3,1068,20.23138889
1069,2010/12/4,1069,19.60270833
1070,2010/12/5,1070,18.99430556
1071,2010/12/6,1071,18.51965278
1072,2010/12/7,1072,18.36611111
1073,2010/12/8,1073,18.16468531
1074,2010/12/9,1074,18.44826389
1075,2010/12/10,1075,18.43545455
1076,2010/12/11,1076,17.93652778
1077,2010/12/12,1077,17.78979167
1078,2010/12/13,1078,16.91555556
1079,2010/12/14,1079,16.53763889
1080,2010/12/15,1080,17.40763889
1081,2010/12/16,1081,16.59506944
1082,2010/12/17,1082,16.67479167
1083,2010/12/18,1083,17.11395833
1084,2010/12/19,1084,16.19743056
1085,2010/12/20,1085,16.61298611
1086,2010/12/21,1086,16.59055556
1087,2010/12/22,1087,16.89118056
1088,2010/12/23,1088,16.87534722
1089,2010/12/24,1089,16.69486111
1090,2010/12/25,1090,16.76743056
1091,2010/12/26,1091,16.07354167
1092,2010/12/27,1092,15.66534722
1093,2010/12/28,1093,15.503125
1094,2010/12/29,1094,16.04076389
1095,2010/12/30,1095,15.80861111
1096,2010/12/31,1096,15.59020833
1097,2011/1/1,1097,15.73861111
1098,2011/1/2,1098,15.64
1099,2011/1/3,1099,15.42416667
1100,2011/1/4,1100,15.35576389
1101,2011/1/5,1101,15.41652778
1102,2011/1/6,1102,15.10965278
1103,2011/1/7,1103,14.151875
1104,2011/1/8,1104,14.16166667
1105,2011/1/9,1105,15.05354167
1106,2011/1/10,1106,14.76041667
1107,2011/1/11,1107,14.43256944
1108,2011/1/12,1108,15.34013889
1109,2011/1/13,1109,15.21145833
1110,2011/1/14,1110,14.45881944
1111,2011/1/15,1111,15.52465278
1112,2011/1/16,1112,15.61180556
1113,2011/1/17,1113,15.46631579
1114,2011/1/18,1114,15.20118421
1115,2011/1/19,1115,15.02916667
1116,2011/1/20,1116,14.72673611
1117,2011/1/21,1117,14.66409722
1118,2011/1/22,1118,15.09361111
1119,2011/1/23,1119,15.06916667
1120,2011/1/24,1120,14.65951389
1121,2011/1/25,1121,13.93826389
1122,2011/1/26,1122,14.685625
1123,2011/1/27,1123,14.90763889
1124,2011/1/28,1124,14.28395833
1125,2011/1/29,1125,14.00368056
1126,2011/1/30,1126,14.983125
1127,2011/1/31,1127,14.92895833
1128,2011/2/1,1128,14.73333333
1129,2011/2/2,1129,14.75006944
1130,2011/2/3,1130,15.17659722
1131,2011/2/4,1131,15.11923611
1132,2011/2/5,1132,15.11854167
1133,2011/2/6,1133,15.26034722
1134,2011/2/7,1134,15.25534722
1135,2011/2/8,1135,14.32513889
1136,2011/2/9,1136,14.27083333
1137,2011/2/10,1137,14.31486111
1138,2011/2/11,1138,14.92270833
1139,2011/2/12,1139,14.70659722
1140,2011/2/13,1140,14.64861111
1141,2011/2/14,1141,14.69194444
1142,2011/2/15,1142,14.35652778
1143,2011/2/16,1143,14.28541667
1144,2011/2/17,1144,14.59173611
1145,2011/2/18,1145,14.3775
1146,2011/2/19,1146,14.09145833
1147,2011/2/20,1147,14.78326389
1148,2011/2/21,1148,14.75527778
1149,2011/2/22,1149,14.60819444
1150,2011/2/23,1150,14.83479167
1151,2011/2/24,1151,14.80833333
1152,2011/2/25,1152,14.94083333
1153,2011/2/26,1153,14.74326389
1154,2011/2/27,1154,14.72493056
1155,2011/2/28,1155,14.46993056
1156,2011/3/1,1156,13.78083333
1157,2011/3/2,1157,13.64659722
1158,2011/3/3,1158,14.05902778
1159,2011/3/4,1159,15.07020833
1160,2011/3/5,1160,15.60284722
1161,2011/3/6,1161,15.61986111
1162,2011/3/7,1162,15.09555556
1163,2011/3/8,1163,14.51833333
1164,2011/3/9,1164,15.16708333
1165,2011/3/10,1165,15.35895833
1166,2011/3/11,1166,15.19770833
1167,2011/3/12,1167,14.7925
1168,2011/3/13,1168,14.90979167
1169,2011/3/14,1169,14.79527778
1170,2011/3/15,1170,14.68965278
1171,2011/3/16,1171,14.52270833
1172,2011/3/17,1172,14.05784722
1173,2011/3/18,1173,13.76368056
1174,2011/3/19,1174,14.65243056
1175,2011/3/20,1175,15.20708333
1176,2011/3/21,1176,14.95159722
1177,2011/3/22,1177,14.23986111
1178,2011/3/23,1178,14.33409722
1179,2011/3/24,1179,14.20513889
1180,2011/3/25,1180,14.39861111
1181,2011/3/26,1181,14.82736111
1182,2011/3/27,1182,14.155625
1183,2011/3/28,1183,14.53354167
1184,2011/3/29,1184,14.654375
1185,2011/3/30,1185,15.04298611
1186,2011/3/31,1186,15.036875
1187,2011/4/1,1187,15.05701389
1188,2011/4/2,1188,15.04604167
1189,2011/4/3,1189,14.796875
1190,2011/4/4,1190,14.86673611
1191,2011/4/5,1191,14.95833333
1192,2011/4/6,1192,15.07833333
1193,2011/4/7,1193,15.00256944
1194,2011/4/8,1194,15.00194444
1195,2011/4/9,1195,14.96159722
1196,2011/4/10,1196,15.10840278
1197,2011/4/11,1197,15.24736111
1198,2011/4/12,1198,15.28527778
1199,2011/4/13,1199,15.34069444
1200,2011/4/14,1200,15.39847222
1201,2011/4/15,1201,15.1825
1202,2011/4/16,1202,15.03069444
1203,2011/4/17,1203,15.10770833
1204,2011/4/18,1204,15.29173611
1205,2011/4/19,1205,15.21256944
1206,2011/4/20,1206,15.19722222
1207,2011/4/21,1207,15.14333333
1208,2011/4/22,1208,15.22638889
1209,2011/4/23,1209,15.45895833
1210,2011/4/24,1210,16.18125
1211,2011/4/25,1211,15.91805556
1212,2011/4/26,1212,15.903125
1213,2011/4/27,1213,15.60319444
1214,2011/4/28,1214,15.27381944
1215,2011/4/29,1215,15.60861111
1216,2011/4/30,1216,15.98361111
1217,2011/5/1,1217,15.57604167
1218,2011/5/2,1218,15.84993056
1219,2011/5/3,1219,16.29965278
1220,2011/5/4,1220,16.555
1221,2011/5/5,1221,16.70048611
1222,2011/5/6,1222,17.01548611
1223,2011/5/7,1223,16.89034722
1224,2011/5/8,1224,17.41652778
1225,2011/5/9,1225,17.72986111
1226,2011/5/10,1226,16.15826389
1227,2011/5/11,1227,16.39076389
1228,2011/5/12,1228,16.80847222
1229,2011/5/13,1229,17.42638889
1230,2011/5/14,1230,17.15722222
1231,2011/5/15,1231,16.71784722
1232,2011/5/16,1232,16.79847222
1233,2011/5/17,1233,17.395
1234,2011/5/18,1234,17.61388889
1235,2011/5/19,1235,17.58833333
1236,2011/5/20,1236,17.97354167
1237,2011/5/21,1237,17.9225
1238,2011/5/22,1238,17.42909722
1239,2011/5/23,1239,17.5925
1240,2011/5/24,1240,17.80645833
1241,2011/5/25,1241,17.83701389
1242,2011/5/26,1242,18.53180556
1243,2011/5/27,1243,19.19770833
1244,2011/5/28,1244,19.15694444
1245,2011/5/29,1245,19.16881944
1246,2011/5/30,1246,19.48145833
1247,2011/5/31,1247,19.29569444
1248,2011/6/1,1248,19.321875
1249,2011/6/2,1249,19.14541667
1250,2011/6/3,1250,19.42569444
1251,2011/6/4,1251,20.26715278
1252,2011/6/5,1252,20.18361111
1253,2011/6/6,1253,20.44840278
1254,2011/6/7,1254,20.79604167
1255,2011/6/8,1255,20.73375
1256,2011/6/9,1256,20.946875
1257,2011/6/10,1257,21.050625
1258,2011/6/11,1258,20.74868056
1259,2011/6/12,1259,21.153125
1260,2011/6/13,1260,21.00590278
1261,2011/6/14,1261,21.68875
1262,2011/6/15,1262,22.02194444
1263,2011/6/16,1263,21.57861111
1264,2011/6/17,1264,21.12402778
1265,2011/6/18,1265,21.17666667
1266,2011/6/19,1266,21.08708333
1267,2011/6/20,1267,21.04583333
1268,2011/6/21,1268,20.77645833
1269,2011/6/22,1269,21.22097222
1270,2011/6/23,1270,20.42
1271,2011/6/24,1271,18.09923611
1272,2011/6/25,1272,20.31083333
1273,2011/6/26,1273,22.83486111
1274,2011/6/27,1274,23.10083333
1275,2011/6/28,1275,22.21854167
1276,2011/6/29,1276,23.21444444
1277,2011/6/30,1277,24.10076389
1278,2011/7/1,1278,NA
1279,2011/7/2,1279,NA
1280,2011/7/3,1280,NA
1281,2011/7/4,1281,NA
1282,2011/7/5,1282,NA
1283,2011/7/6,1283,NA
1284,2011/7/7,1284,NA
1285,2011/7/8,1285,NA
1286,2011/7/9,1286,NA
1287,2011/7/10,1287,NA
1288,2011/7/11,1288,NA
1289,2011/7/12,1289,NA
1290,2011/7/13,1290,NA
1291,2011/7/14,1291,NA
1292,2011/7/15,1292,NA
1293,2011/7/16,1293,NA
1294,2011/7/17,1294,NA
1295,2011/7/18,1295,NA
1296,2011/7/19,1296,NA
1297,2011/7/20,1297,NA
1298,2011/7/21,1298,NA
1299,2011/7/22,1299,NA
1300,2011/7/23,1300,NA
1301,2011/7/24,1301,NA
1302,2011/7/25,1302,NA
1303,2011/7/26,1303,NA
1304,2011/7/27,1304,NA
1305,2011/7/28,1305,NA
1306,2011/7/29,1306,25.7828
1307,2011/7/30,1307,25.85375
1308,2011/7/31,1308,25.66388889
1309,2011/8/1,1309,26.13618056
1310,2011/8/2,1310,26.04520833
1311,2011/8/3,1311,26.18631944
1312,2011/8/4,1312,26.49576389
1313,2011/8/5,1313,26.57263889
1314,2011/8/6,1314,26.92576389
1315,2011/8/7,1315,26.75319444
1316,2011/8/8,1316,27.13125
1317,2011/8/9,1317,27.24819444
1318,2011/8/10,1318,27.87020833
1319,2011/8/11,1319,26.81604167
1320,2011/8/12,1320,27.29694444
1321,2011/8/13,1321,27.88631944
1322,2011/8/14,1322,27.75256944
1323,2011/8/15,1323,27.31208333
1324,2011/8/16,1324,27.17430556
1325,2011/8/17,1325,26.88993056
1326,2011/8/18,1326,25.80333333
1327,2011/8/19,1327,24.63361111
1328,2011/8/20,1328,25.25326389
1329,2011/8/21,1329,25.015625
1330,2011/8/22,1330,24.14416667
1331,2011/8/23,1331,24.61152778
1332,2011/8/24,1332,25.10847222
1333,2011/8/25,1333,25.61159722
1334,2011/8/26,1334,26.04826389
1335,2011/8/27,1335,25.91993056
1336,2011/8/28,1336,25.661875
1337,2011/8/29,1337,25.54888889
1338,2011/8/30,1338,25.94638889
1339,2011/8/31,1339,26.01854167
1340,2011/9/1,1340,26.00506944
1341,2011/9/2,1341,25.95645833
1342,2011/9/3,1342,25.83534722
1343,2011/9/4,1343,25.21756944
1344,2011/9/5,1344,24.47
1345,2011/9/6,1345,24.93965278
1346,2011/9/7,1346,25.32055556
1347,2011/9/8,1347,25.369375
1348,2011/9/9,1348,25.85583333
1349,2011/9/10,1349,26.45895833
1350,2011/9/11,1350,27.09395833
1351,2011/9/12,1351,26.69666667
1352,2011/9/13,1352,26.63631944
1353,2011/9/14,1353,26.66138889
1354,2011/9/15,1354,26.82506944
1355,2011/9/16,1355,26.60423611
1356,2011/9/17,1356,26.75548611
1357,2011/9/18,1357,26.72833333
1358,2011/9/19,1358,26.92097222
1359,2011/9/20,1359,26.27951389
1360,2011/9/21,1360,25.63256944
1361,2011/9/22,1361,25.61597222
1362,2011/9/23,1362,24.99909722
1363,2011/9/24,1363,24.39722222
1364,2011/9/25,1364,23.59743056
1365,2011/9/26,1365,22.89513889
1366,2011/9/27,1366,22.88131944
1367,2011/9/28,1367,22.705625
1368,2011/9/29,1368,22.98805556
1369,2011/9/30,1369,23.57055556
1370,2011/10/1,1370,23.92548611
1371,2011/10/2,1371,23.50631944
1372,2011/10/3,1372,23.19472222
1373,2011/10/4,1373,23.63236111
1374,2011/10/5,1374,23.17659722
1375,2011/10/6,1375,22.660625
1376,2011/10/7,1376,23.12861111
1377,2011/10/8,1377,23.11833333
1378,2011/10/9,1378,23.32395833
1379,2011/10/10,1379,22.89201389
1380,2011/10/11,1380,22.43576389
1381,2011/10/12,1381,22.44479167
1382,2011/10/13,1382,22.043125
1383,2011/10/14,1383,21.74048611
1384,2011/10/15,1384,22.64854167
1385,2011/10/16,1385,22.98395833
1386,2011/10/17,1386,22.49548611
1387,2011/10/18,1387,21.95361111
1388,2011/10/19,1388,21.63236111
1389,2011/10/20,1389,21.58256944
1390,2011/10/21,1390,21.2725
1391,2011/10/22,1391,20.99402778
1392,2011/10/23,1392,21.29145833
1393,2011/10/24,1393,21.02486111
1394,2011/10/25,1394,21.21486111
1395,2011/10/26,1395,21.27666667
1396,2011/10/27,1396,20.82631944
1397,2011/10/28,1397,21.32819444
1398,2011/10/29,1398,20.99402778
1399,2011/10/30,1399,20.81347222
1400,2011/10/31,1400,20.67284722
1401,2011/11/1,1401,20.41805556
1402,2011/11/2,1402,20.36652778
1403,2011/11/3,1403,20.34923611
1404,2011/11/4,1404,21.61090278
1405,2011/11/5,1405,21.4575
1406,2011/11/6,1406,21.10118056
1407,2011/11/7,1407,21.03479167
1408,2011/11/8,1408,21.10652778
1409,2011/11/9,1409,21.21381944
1410,2011/11/10,1410,21.13618056
1411,2011/11/11,1411,21.10791667
1412,2011/11/12,1412,21.10729167
1413,2011/11/13,1413,21.28888889
1414,2011/11/14,1414,21.48229167
1415,2011/11/15,1415,21.28166667
1416,2011/11/16,1416,20.73722222
1417,2011/11/17,1417,21.20201389
1418,2011/11/18,1418,20.92854167
1419,2011/11/19,1419,20.74305556
1420,2011/11/20,1420,20.64527778
1421,2011/11/21,1421,19.89048611
1422,2011/11/22,1422,19.10993056
1423,2011/11/23,1423,19.02777778
1424,2011/11/24,1424,20.23048611
1425,2011/11/25,1425,20.26819444
1426,2011/11/26,1426,19.58590278
1427,2011/11/27,1427,19.35097222
1428,2011/11/28,1428,18.99395833
1429,2011/11/29,1429,19.15388889
1430,2011/11/30,1430,19.04270833
1431,2011/12/1,1431,19.11986111
1432,2011/12/2,1432,19.25076389
1433,2011/12/3,1433,19.11493056
1434,2011/12/4,1434,19.01388889
1435,2011/12/5,1435,18.52319444
1436,2011/12/6,1436,18.07375
1437,2011/12/7,1437,17.78020833
1438,2011/12/8,1438,18.40256944
1439,2011/12/9,1439,17.42222222
1440,2011/12/10,1440,17.840625
1441,2011/12/11,1441,18.21104167
1442,2011/12/12,1442,18.12611111
1443,2011/12/13,1443,17.90881944
1444,2011/12/14,1444,18.01590278
1445,2011/12/15,1445,18.20513889
1446,2011/12/16,1446,18.12881944
1447,2011/12/17,1447,17.85076389
1448,2011/12/18,1448,17.63409722
1449,2011/12/19,1449,17.476875
1450,2011/12/20,1450,17.42993056
1451,2011/12/21,1451,16.95097222
1452,2011/12/22,1452,16.29409722
1453,2011/12/23,1453,16.23770833
1454,2011/12/24,1454,15.51013889
1455,2011/12/25,1455,16.78013889
1456,2011/12/26,1456,16.47159722
1457,2011/12/27,1457,16.10222222
1458,2011/12/28,1458,16.30430556
1459,2011/12/29,1459,15.54541667
1460,2011/12/30,1460,16.80791667
1461,2011/12/31,1461,16.96097222
1462,2012/1/1,1462,16.915625
1463,2012/1/2,1463,16.63131944
1464,2012/1/3,1464,16.43402778
1465,2012/1/4,1465,16.30881944
1466,2012/1/5,1466,16.62236111
1467,2012/1/6,1467,16.54840278
1468,2012/1/7,1468,16.43576389
1469,2012/1/8,1469,15.77263889
1470,2012/1/9,1470,15.75215278
1471,2012/1/10,1471,16.08701389
1472,2012/1/11,1472,15.89479167
1473,2012/1/12,1473,15.62486111
1474,2012/1/13,1474,15.77694444
1475,2012/1/14,1475,15.71256944
1476,2012/1/15,1476,15.42173611
1477,2012/1/16,1477,15.14861111
1478,2012/1/17,1478,15.01173611
1479,2012/1/18,1479,15.20520833
1480,2012/1/19,1480,15.33576389
1481,2012/1/20,1481,15.03083333
1482,2012/1/21,1482,14.89875
1483,2012/1/22,1483,14.72291667
1484,2012/1/23,1484,14.65430556
1485,2012/1/24,1485,14.57722222
1486,2012/1/25,1486,14.95548611
1487,2012/1/26,1487,14.90541667
1488,2012/1/27,1488,15.28583333
1489,2012/1/28,1489,16.50673611
1490,2012/1/29,1490,16.28958333
1491,2012/1/30,1491,15.96881944
1492,2012/1/31,1492,15.78395833
1493,2012/2/1,1493,15.50118056
1494,2012/2/2,1494,15.33513889
1495,2012/2/3,1495,15.14298611
1496,2012/2/4,1496,15.21
1497,2012/2/5,1497,15.51902778
1498,2012/2/6,1498,15.27381944
1499,2012/2/7,1499,14.850625
1500,2012/2/8,1500,14.23013889
1501,2012/2/9,1501,14.67538462
1502,2012/2/10,1502,14.99944444
1503,2012/2/11,1503,14.82701389
1504,2012/2/12,1504,14.21020833
1505,2012/2/13,1505,13.75326389
1506,2012/2/14,1506,14.07416667
1507,2012/2/15,1507,13.56395833
1508,2012/2/16,1508,13.11
1509,2012/2/17,1509,13.21277778
1510,2012/2/18,1510,14.04534722
1511,2012/2/19,1511,14.12576389
1512,2012/2/20,1512,14.61541667
1513,2012/2/21,1513,14.72631944
1514,2012/2/22,1514,14.29069444
1515,2012/2/23,1515,13.74604167
1516,2012/2/24,1516,13.84743056
1517,2012/2/25,1517,13.92409722
1518,2012/2/26,1518,14.03020833
1519,2012/2/27,1519,14.19506944
1520,2012/2/28,1520,14.12361111
1521,2012/2/29,1521,13.44229167
1522,2012/3/1,1522,13.94777778
1523,2012/3/2,1523,14.22881944
1524,2012/3/3,1524,14.73729167
1525,2012/3/4,1525,14.96215278
1526,2012/3/5,1526,15.34340278
1527,2012/3/6,1527,16.034375
1528,2012/3/7,1528,15.53423611
1529,2012/3/8,1529,15.28215278
1530,2012/3/9,1530,15.02152778
1531,2012/3/10,1531,15.42909722
1532,2012/3/11,1532,15.100625
1533,2012/3/12,1533,16.36097222
1534,2012/3/13,1534,16.35145833
1535,2012/3/14,1535,15.73625
1536,2012/3/15,1536,15.503125
1537,2012/3/16,1537,15.31236111
1538,2012/3/17,1538,16.25520833
1539,2012/3/18,1539,16.39777778
1540,2012/3/19,1540,16.24
1541,2012/3/20,1541,15.73222222
1542,2012/3/21,1542,16.00958333
1543,2012/3/22,1543,16.20118056
1544,2012/3/23,1544,15.87215278
1545,2012/3/24,1545,15.62993056
1546,2012/3/25,1546,15.87833333
1547,2012/3/26,1547,15.88548611
1548,2012/3/27,1548,15.25486111
1549,2012/3/28,1549,15.56111111
1550,2012/3/29,1550,15.64243056
1551,2012/3/30,1551,15.39597222
1552,2012/3/31,1552,14.17618056
1553,2012/4/1,1553,14.49902778
1554,2012/4/2,1554,14.70055556
1555,2012/4/3,1555,14.55361111
1556,2012/4/4,1556,13.89472222
1557,2012/4/5,1557,13.46055556
1558,2012/4/6,1558,13.75881944
1559,2012/4/7,1559,13.73416667
1560,2012/4/8,1560,13.99861111
1561,2012/4/9,1561,13.88569444
1562,2012/4/10,1562,14.35451389
1563,2012/4/11,1563,14.54159722
1564,2012/4/12,1564,14.54944444
1565,2012/4/13,1565,14.89194444
1566,2012/4/14,1566,14.66715278
1567,2012/4/15,1567,14.99263889
1568,2012/4/16,1568,15.06451389
1569,2012/4/17,1569,15.54534722
1570,2012/4/18,1570,15.98354167
1571,2012/4/19,1571,15.98291667
1572,2012/4/20,1572,16.02611111
1573,2012/4/21,1573,16.08097222
1574,2012/4/22,1574,16.13736111
1575,2012/4/23,1575,16.30229167
1576,2012/4/24,1576,16.86166667
1577,2012/4/25,1577,17.62715278
1578,2012/4/26,1578,17.80020833
1579,2012/4/27,1579,18.63395833
1580,2012/4/28,1580,18.83770833
1581,2012/4/29,1581,19.23493056
1582,2012/4/30,1582,19.50006944
1583,2012/5/1,1583,20.05125
1584,2012/5/2,1584,19.63361111
1585,2012/5/3,1585,19.51458333
1586,2012/5/4,1586,20.01638889
1587,2012/5/5,1587,20.06423611
1588,2012/5/6,1588,19.87784722
1589,2012/5/7,1589,19.59854167
1590,2012/5/8,1590,19.59444444
1591,2012/5/9,1591,19.75972222
1592,2012/5/10,1592,19.62048611
1593,2012/5/11,1593,19.41277778
1594,2012/5/12,1594,19.13611111
1595,2012/5/13,1595,18.98458333
1596,2012/5/14,1596,19.34159722
1597,2012/5/15,1597,19.82986111
1598,2012/5/16,1598,19.94972222
